,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
435,kalina-restaurant-brooklyn,"[{'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.687221, 'longitude': -73.918548}",(718) 919-1111,986.3293583487871,YcfkmckqcAdyYjNHDn122w,https://s3-media2.fl.yelpcdn.com/bphoto/JEtrtvcoZyUFFnW6Mgcgfg/o.jpg,False,"{'address1': '1476 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1476 Broadway', 'Brooklyn, NY 11221']}",Kalina Restaurant,+17189191111,$,4.0,23,"['delivery', 'pickup']",https://www.yelp.com/biz/kalina-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
436,post-no-bills-brooklyn,"[{'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.7072411, 'longitude': -73.9394913}",,1922.5029296582854,5h97GrQjsBze3cF7hS1xsg,https://s3-media4.fl.yelpcdn.com/bphoto/NlwjP4A90ZALxa0cflRgtg/o.jpg,False,"{'address1': '253 Bushwick Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['253 Bushwick Ave', 'Brooklyn, NY 11206']}",Post No Bills,,$,4.0,35,[],https://www.yelp.com/biz/post-no-bills-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
437,antons-dumplings-brooklyn,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'russian', 'title': 'Russian'}]","{'latitude': 40.713748, 'longitude': -73.956444}",(917) 974-4827,3375.9933143262033,zMV3am6rEoP43jLeHvzUeA,https://s3-media3.fl.yelpcdn.com/bphoto/Hg9-N75sMTMigT_2Ke3UxA/o.jpg,False,"{'address1': '90 Havemeyer St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['90 Havemeyer St', 'Brooklyn, NY 11211']}",Anton's Dumplings,+19179744827,$,4.5,56,"['delivery', 'pickup']",https://www.yelp.com/biz/antons-dumplings-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
438,bedford-stuyvesant-brooklyn,"[{'alias': 'localflavor', 'title': 'Local Flavor'}]","{'latitude': 40.67892, 'longitude': -73.92014}",,1520.3258161718938,Hb4eu-4VVGTDB5Y-K3H2uA,https://s3-media1.fl.yelpcdn.com/bphoto/EF6FKdgnbxkN0AqpCdo8gg/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['Brooklyn, NY 11233']}",Bedford-Stuyvesant,,,5.0,10,[],https://www.yelp.com/biz/bedford-stuyvesant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
439,capybara-organic-cafe-queens,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'acaibowls', 'title': 'Acai Bowls'}]","{'latitude': 40.6977908734691, 'longitude': -73.9077547565103}",(315) 320-5254,1831.8822275334867,bg7LI8VGjhipcS4siCpP3A,https://s3-media1.fl.yelpcdn.com/bphoto/qvKVe6VCUoy0ypsZqtHgWA/o.jpg,False,"{'address1': '853 Wyckoff Ave', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['853 Wyckoff Ave', 'Queens, NY 11385']}",Capybara Organic Cafe,+13153205254,$$,5.0,14,"['delivery', 'pickup']",https://www.yelp.com/biz/capybara-organic-cafe-queens?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
440,shisha-shack-brooklyn-2,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}]","{'latitude': 40.69415, 'longitude': -73.930713}",(718) 313-2918,302.28090352283704,qn4dSOe7aGsB79TEnaL7sA,https://s3-media4.fl.yelpcdn.com/bphoto/e7vSc9_3s3KUEKhZCnpYnQ/o.jpg,False,"{'address1': '1092 Broadway', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1092 Broadway', 'Brooklyn, NY 11221']}",Shisha Shack,+17183132918,$$,4.0,12,[],https://www.yelp.com/biz/shisha-shack-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
441,upnorth-brooklyn,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7068628000334, 'longitude': -73.9229266256699}",(718) 456-1700,1687.8594936341185,1exjTLx1vUlmm9I94PVkKw,https://s3-media1.fl.yelpcdn.com/bphoto/xQNduS7b8Xi2NsuE1RQplQ/o.jpg,False,"{'address1': '17 Wyckoff Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['17 Wyckoff Ave', 'Brooklyn, NY 11237']}",UpNorth,+17184561700,$$,4.0,31,[],https://www.yelp.com/biz/upnorth-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
442,cartaz-caribbean-cuisine-bedford-stuyvesant,"[{'alias': 'caribbean', 'title': 'Caribbean'}]","{'latitude': 40.681594, 'longitude': -73.922142}",(347) 405-8588,1284.788351736581,dKx1OESMVvDqDLZEvdhI0A,https://s3-media2.fl.yelpcdn.com/bphoto/WzW7WAoV_TbiohKQkVQAGw/o.jpg,False,"{'address1': '233 Ralph Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['233 Ralph Ave', 'Bedford-Stuyvesant, NY 11233']}",Cartaz Caribbean Cuisine,+13474058588,$$,4.0,25,[],https://www.yelp.com/biz/cartaz-caribbean-cuisine-bedford-stuyvesant?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
443,lukes-lobster-mobile-lobster-roll-food-truck-new-york,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]","{'latitude': 40.73124, 'longitude': -73.9888}",,6687.190511558214,Dju1iZXRAqQYXQIXXzyiAA,https://s3-media1.fl.yelpcdn.com/bphoto/lhb43QWwyiz4L1g22OMhdw/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 10003']}",Luke's Lobster Mobile Lobster Roll Food Truck,,$$,4.0,125,[],https://www.yelp.com/biz/lukes-lobster-mobile-lobster-roll-food-truck-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
444,lucha-lucha-brooklyn-3,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.702308, 'longitude': -73.9196827}",(718) 366-6069,1332.0119901583948,hMZvA0frin8K1dTtRCm9UQ,https://s3-media3.fl.yelpcdn.com/bphoto/9Na72sMSuZzSzMeiG6103Q/o.jpg,False,"{'address1': '173 Irving Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['173 Irving Ave', 'Brooklyn, NY 11237']}",Lucha Lucha,+17183666069,$$,3.5,52,"['delivery', 'pickup']",https://www.yelp.com/biz/lucha-lucha-brooklyn-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
445,maria-hernandez-park-brooklyn,"[{'alias': 'parks', 'title': 'Parks'}]","{'latitude': 40.703153, 'longitude': -73.923931}",,1267.9098858840478,AkuKibOJqL9lr4BYmuv5LA,https://s3-media2.fl.yelpcdn.com/bphoto/2JKwCVDT7LckdLkJmrx3jg/o.jpg,False,"{'address1': 'Knickerbocker Ave & Starr St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['Knickerbocker Ave & Starr St', 'Brooklyn, NY 11237']}",Maria Hernandez Park,,,4.0,26,[],https://www.yelp.com/biz/maria-hernandez-park-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
446,sakura-tokyo-brooklyn,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.6779, 'longitude': -73.94989}",(718) 756-8787,2429.9643490864623,Xk2zYFCknLOIZRv8T9z-Dw,https://s3-media3.fl.yelpcdn.com/bphoto/qFYZizYU7TeqlKMl-7gJ4w/o.jpg,False,"{'address1': '604 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['604 Nostrand Ave', 'Brooklyn, NY 11216']}",Sakura Tokyo,+17187568787,$,3.0,198,"['delivery', 'pickup']",https://www.yelp.com/biz/sakura-tokyo-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
447,the-crisis-bar-brooklyn-4,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]","{'latitude': 40.697827, 'longitude': -73.93623}",(718) 483-9144,919.7592931291994,exn0GUwgqcZ3QdFbfmo3Eg,https://s3-media4.fl.yelpcdn.com/bphoto/NfV-1TifuyXss5jw9aKrKw/o.jpg,False,"{'address1': '913 Broadway', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['913 Broadway', 'Brooklyn, NY 11206']}",The Crisis Bar,+17184839144,$$,5.0,8,[],https://www.yelp.com/biz/the-crisis-bar-brooklyn-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
448,4th-down-sports-bar-brooklyn-2,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]","{'latitude': 40.7115402, 'longitude': -73.9432755}",(917) 744-6522,2482.323707331004,WighGWv8nmo5N6f0FZETHw,https://s3-media4.fl.yelpcdn.com/bphoto/YaE3jWkEGFIaOtivKdFt3Q/o.jpg,False,"{'address1': '750 Grand St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['750 Grand St', 'Brooklyn, NY 11211']}",4th Down Sports Bar,+19177446522,$,4.5,43,[],https://www.yelp.com/biz/4th-down-sports-bar-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
449,los-limones-deli-brooklyn,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]","{'latitude': 40.6943796505891, 'longitude': -73.9064764244759}",(718) 386-6143,1847.467633856902,Gtrlo7ymF0U0D_PEpnDfKA,https://s3-media2.fl.yelpcdn.com/bphoto/fJOjC45yNOe9cjZ63YJD1A/o.jpg,False,"{'address1': '1330 Halsey St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1330 Halsey St', 'Brooklyn, NY 11237']}",Los Limones Deli,+17183866143,$,4.5,16,[],https://www.yelp.com/biz/los-limones-deli-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
450,bushniwa-brooklyn,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.70397, 'longitude': -73.93344}",(718) 386-8886,1375.8652907316055,EXsorzjQ3y3Oh5-m82lgtg,https://s3-media4.fl.yelpcdn.com/bphoto/nfHNoKZmGlFaxBB_g3zKUQ/o.jpg,False,"{'address1': '250 Varet St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['250 Varet St', 'Brooklyn, NY 11206']}",Bushniwa,+17183868886,,5.0,13,[],https://www.yelp.com/biz/bushniwa-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
451,the-second-chance-saloon-brooklyn,"[{'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 40.711685, 'longitude': -73.946052}",(718) 387-4411,2631.366095015528,BRt4tZHvzIaN3Dw4H1AGYQ,https://s3-media2.fl.yelpcdn.com/bphoto/IGW8OSiY9_ybaf01E1rObw/o.jpg,False,"{'address1': '659 Grand St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['659 Grand St', 'Brooklyn, NY 11211']}",The Second Chance Saloon,+17183874411,$,4.0,69,[],https://www.yelp.com/biz/the-second-chance-saloon-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
452,new-apollo-ii-brooklyn,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.6991691589355, 'longitude': -73.9166564941406}",(718) 483-8288,1244.5785506990849,pjbMNd88LRNxvrwaO8kEhQ,https://s3-media3.fl.yelpcdn.com/bphoto/fbVEqbMpvsconY3HLAK7yw/o.jpg,False,"{'address1': '1477 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1477 Myrtle Ave', 'Brooklyn, NY 11237']}",New Apollo II,+17184838288,$,3.5,38,[],https://www.yelp.com/biz/new-apollo-ii-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
453,king-tai-brooklyn,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.6762009, 'longitude': -73.9494781}",(718) 513-1025,2526.4075707932884,FxWHs1NEP9MbhnRx1lvRZQ,https://s3-media3.fl.yelpcdn.com/bphoto/u7sraGqGsYeCZI-edmQAZg/o.jpg,False,"{'address1': '1095 Bergen St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['1095 Bergen St', 'Brooklyn, NY 11216']}",King Tai,+17185131025,$,4.0,64,[],https://www.yelp.com/biz/king-tai-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
454,bills-restaurant-ridgewood,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.696285, 'longitude': -73.904838}",(718) 456-4014,2015.5806427652033,pvdhFL_m06xeFvPpU0v2EA,https://s3-media1.fl.yelpcdn.com/bphoto/FXxuxJmbWrwVX6sw2wXMHA/o.jpg,False,"{'address1': '985 Wyckoff Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['985 Wyckoff Ave', 'Ridgewood, NY 11385']}",Bill's Restaurant,+17184564014,$,4.5,25,[],https://www.yelp.com/biz/bills-restaurant-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
455,leos-restaurant-brooklyn,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.703573, 'longitude': -73.926227}",(718) 456-1054,1273.0914909773444,GsMmzzzGATnAnMP-HmYSqQ,https://s3-media2.fl.yelpcdn.com/bphoto/yw9bjM_tv2UbAbZ_EF_EUw/o.jpg,False,"{'address1': '207 Knickerbocker Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['207 Knickerbocker Ave', 'Brooklyn, NY 11237']}",Leo's Restaurant,+17184561054,$,3.5,47,"['pickup', 'delivery']",https://www.yelp.com/biz/leos-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
456,mad-tropical-brooklyn,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 40.7024142, 'longitude': -73.9266295}",,1141.2615117372416,5bXQA6N05APv270-SzHq6Q,https://s3-media2.fl.yelpcdn.com/bphoto/ADYnXIhEh3ydyvKwibRUhg/o.jpg,False,"{'address1': '236 Troutman St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['236 Troutman St', 'Brooklyn, NY 11237']}",Mad Tropical,,$,4.0,22,"['pickup', 'delivery']",https://www.yelp.com/biz/mad-tropical-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
457,green-basket-and-more-brooklyn,"[{'alias': 'organic_stores', 'title': 'Organic Stores'}, {'alias': 'delis', 'title': 'Delis'}]","{'latitude': 40.697624, 'longitude': -73.908051}",(347) 425-7590,1802.128240169837,-3EzItPeAwR_6aAIbFAlDA,https://s3-media1.fl.yelpcdn.com/bphoto/mBwT85xOYpymAUrSn9cuoQ/o.jpg,False,"{'address1': '852 Wyckoff Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['852 Wyckoff Ave', 'Brooklyn, NY 11237']}",Green Basket & More,+13474257590,$,5.0,11,"['pickup', 'delivery']",https://www.yelp.com/biz/green-basket-and-more-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
458,tornado-crepe-new-york,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]","{'latitude': 40.700023, 'longitude': -73.9027123}",(917) 257-6661,2324.2661476464086,oX12m7ZVHi8J4Es5rS6tdw,https://s3-media1.fl.yelpcdn.com/bphoto/PLYT7yDkR5MsFWFgMVF3Sg/o.jpg,False,"{'address1': '1808 Weirfield St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['1808 Weirfield St', 'New York, NY 11385']}",Tornado Crepe,+19172576661,$,4.0,38,"['pickup', 'delivery']",https://www.yelp.com/biz/tornado-crepe-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
459,new-ocean-king-seafood-brooklyn,"[{'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.68035, 'longitude': -73.94346}",(718) 636-2088,1839.208735348057,iUzwHyQHPp3YIYnL9Pn22g,https://s3-media4.fl.yelpcdn.com/bphoto/727h48lRs1v2AqUbS4itiw/o.jpg,False,"{'address1': '486 Tompkins Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['486 Tompkins Ave', 'Brooklyn, NY 11216']}",New Ocean King Seafood,+17186362088,$,4.0,25,[],https://www.yelp.com/biz/new-ocean-king-seafood-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
460,burnside-brooklyn,"[{'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.71087, 'longitude': -73.95084}",(347) 889-7793,2814.211743104065,cNhgjwtNilfhOlzavQN56w,https://s3-media1.fl.yelpcdn.com/bphoto/bpGMj2dVAvHDoyoEc02fxA/o.jpg,False,"{'address1': '506 Grand St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['506 Grand St', 'Brooklyn, NY 11211']}",Burnside,+13478897793,$$,4.0,100,[],https://www.yelp.com/biz/burnside-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
461,chicha-brooklyn,"[{'alias': 'nicaraguan', 'title': 'Nicaraguan'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7097, 'longitude': -73.92506}",(718) 366-2114,1963.5162221640628,47WJkXvbdmQbEa9QheN0LQ,https://s3-media1.fl.yelpcdn.com/bphoto/uUiSQtjm-b1nQBWUV8geZQ/o.jpg,False,"{'address1': '198 Randolph St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['198 Randolph St', 'Brooklyn, NY 11237']}",Chicha,+17183662114,$$,4.0,31,"['pickup', 'delivery']",https://www.yelp.com/biz/chicha-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
462,gottscheer-hall-ridgewood,"[{'alias': 'german', 'title': 'German'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.706891, 'longitude': -73.905479}",(718) 366-3030,2512.4515999860355,XA7phnS0fBfLR8xdsngiUQ,https://s3-media1.fl.yelpcdn.com/bphoto/jZZhgRYFUXbt8BJsMCZTSQ/o.jpg,False,"{'address1': '657 Fairview Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['657 Fairview Ave', 'Ridgewood, NY 11385']}",Gottscheer Hall,+17183663030,$,4.5,41,[],https://www.yelp.com/biz/gottscheer-hall-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
463,fruitti-yummi-bushwick,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'latitude': 40.6990681300769, 'longitude': -73.9188613647088}",(718) 928-7701,1095.507426968442,07Ko4kmFqTNVuIcm1mIcqg,https://s3-media2.fl.yelpcdn.com/bphoto/z7hJp4HRjgc1lWlhauCuPQ/o.jpg,False,"{'address1': '444 Knickerbocker Ave', 'address2': '', 'address3': '', 'city': 'Bushwick', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['444 Knickerbocker Ave', 'Bushwick, NY 11237']}",Fruitti Yummi,+17189287701,$$,4.0,16,[],https://www.yelp.com/biz/fruitti-yummi-bushwick?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
464,lily-thai-brooklyn,"[{'alias': 'thai', 'title': 'Thai'}]","{'latitude': 40.7114199, 'longitude': -73.9476}",(718) 218-7522,2693.784512212181,YvhVIOCXT8X71nkAy388Lg,https://s3-media1.fl.yelpcdn.com/bphoto/qXvKpM3q9omjzE9sFCi92w/o.jpg,False,"{'address1': '615 Grand St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['615 Grand St', 'Brooklyn, NY 11211']}",Lily Thai,+17182187522,$$,3.5,194,"['pickup', 'delivery']",https://www.yelp.com/biz/lily-thai-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
465,caffe-vita-bushwick-brooklyn,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.70879, 'longitude': -73.92521}",(929) 295-9328,1855.9359150515127,7a6aiWA3UCEHUKyTRRkESQ,https://s3-media2.fl.yelpcdn.com/bphoto/0Y2zmOc1gpv4b6-M0OlxXg/o.jpg,False,"{'address1': '576 Johnson Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['576 Johnson Ave', 'Brooklyn, NY 11237']}",Caffe Vita Bushwick,+19292959328,$$,4.5,19,[],https://www.yelp.com/biz/caffe-vita-bushwick-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
466,kuma-nyc-brooklyn-2,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 40.699183, 'longitude': -73.91304}",(718) 366-3790,1494.1115792708135,IuMvrvXTTZm4NQYO1O1dbg,https://s3-media3.fl.yelpcdn.com/bphoto/aRGL9irXCX7SojclW2Libw/o.jpg,False,"{'address1': '1520 Myrtle Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1520 Myrtle Ave', 'Brooklyn, NY 11237']}",Kuma NYC,+17183663790,$$,4.0,24,"['pickup', 'delivery']",https://www.yelp.com/biz/kuma-nyc-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA
