,level_0,alias,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,category,latitude,longitude,zipcode
374,407,c-and-c-italian-deli-ozone-park,1911.7915276793328,wU5JcJrBXSaJCMB4ns8Jjw,https://s3-media2.fl.yelpcdn.com/bphoto/cvYH6RQ_Z4L2UNlhdXAFQw/o.jpg,False,"{'address1': '14919 Centreville St', 'address2': '', 'address3': '', 'city': 'Ozone Park', 'zip_code': '11417', 'country': 'US', 'state': 'NY', 'display_address': ['14919 Centreville St', 'Ozone Park, NY 11417']}",c & c italian deli,$$,3.5,20,"['pickup', 'delivery']",https://www.yelp.com/biz/c-and-c-italian-deli-ozone-park?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,delis,40.6706641,-73.8382244,11417
375,408,taco-bell-woodhaven-4,676.6498224067452,8H7Rn10M4ZbIbR25Q3iycA,https://s3-media1.fl.yelpcdn.com/bphoto/f029Bp-aNhVp0UjUyDrJOw/o.jpg,False,"{'address1': '9701 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'Woodhaven', 'zip_code': '11421', 'country': 'US', 'state': 'NY', 'display_address': ['9701 Atlantic Ave', 'Woodhaven, NY 11421']}",taco bell,$,2.5,30,[],https://www.yelp.com/biz/taco-bell-woodhaven-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mexican,40.6893576994431,-73.8458090119948,11421
376,409,dunkin-donuts-ozone-park-7,364.85194402808577,-YG7ZWer4vjBmMwskv66vA,https://s3-media2.fl.yelpcdn.com/bphoto/ckKB1sZb4J8BiWRjxHedwg/o.jpg,False,"{'address1': '10202 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'Ozone Park', 'zip_code': '11416', 'country': 'US', 'state': 'NY', 'display_address': ['10202 Atlantic Ave', 'Ozone Park, NY 11416']}",dunkin' donuts,$,3.5,11,[],https://www.yelp.com/biz/dunkin-donuts-ozone-park-7?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,donuts,40.688058,-73.85165,11416
377,410,wah-king-kitchen-woodhaven,814.6911816124327,c2Io7q-9qu8jKCIlTWLqFA,https://s3-media2.fl.yelpcdn.com/bphoto/GaJZ6BlxDb_sE4K0OFRMfA/o.jpg,False,"{'address1': '79-15 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'Woodhaven', 'zip_code': '11421', 'country': 'US', 'state': 'NY', 'display_address': ['79-15 Atlantic Ave', 'Woodhaven, NY 11421']}",wah king kitchen,$,3.5,12,[],https://www.yelp.com/biz/wah-king-kitchen-woodhaven?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,40.68501,-73.8608,11421
378,411,el-castillo-restaurant-brooklyn-2,1272.93777297041,GPUkILNi8ZDaBLHZ1yeLlw,https://s3-media4.fl.yelpcdn.com/bphoto/1EbL88FAil4c7znNS9lWlw/o.jpg,False,"{'address1': '1218 Liberty Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11208', 'country': 'US', 'state': 'NY', 'display_address': ['1218 Liberty Ave', 'Brooklyn, NY 11208']}",el castillo restaurant,$$,3.0,27,"['pickup', 'delivery']",https://www.yelp.com/biz/el-castillo-restaurant-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,burgers,40.678813,-73.864024,11208
379,412,cypress-pizzeria-and-italian-restaurant-brooklyn,1835.2677402314332,_LWmy2obk1PoszRTpoZwuw,https://s3-media2.fl.yelpcdn.com/bphoto/jefIXwEAmMZ9OMTLZZXOeQ/o.jpg,False,"{'address1': '3326 Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11208', 'country': 'US', 'state': 'NY', 'display_address': ['3326 Fulton St', 'Brooklyn, NY 11208']}",cypress pizzeria & italian restaurant,$,3.5,17,"['pickup', 'delivery']",https://www.yelp.com/biz/cypress-pizzeria-and-italian-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pizza,40.683229,-73.872794,11208
380,413,gustoso-restaurant-brooklyn,1841.9694897113327,F6JMCR2ehPLiwMmZwdzXNQ,https://s3-media3.fl.yelpcdn.com/bphoto/t6au8D-RdVGMZJORVTFyXw/o.jpg,False,"{'address1': '3325 Fulton St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11208', 'country': 'US', 'state': 'NY', 'display_address': ['3325 Fulton St', 'Brooklyn, NY 11208']}",gustoso restaurant,,3.5,21,"['pickup', 'delivery']",https://www.yelp.com/biz/gustoso-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,spanish,40.6836163393712,-73.8729165494442,11208
381,414,el-rey-iv-billiard-and-lounge-woodhaven-2,1134.6554706215452,cAoEjhHS_dgi8Gd9w9CAZQ,https://s3-media2.fl.yelpcdn.com/bphoto/4EY62wV-DTEEKt-f2PUfYA/o.jpg,False,"{'address1': '7516 Rockaway Blvd', 'address2': '', 'address3': None, 'city': 'Woodhaven', 'zip_code': '11421', 'country': 'US', 'state': 'NY', 'display_address': ['7516 Rockaway Blvd', 'Woodhaven, NY 11421']}",el rey iv billiard & lounge,$$,2.5,44,"['pickup', 'delivery']",https://www.yelp.com/biz/el-rey-iv-billiard-and-lounge-woodhaven-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bars,40.685609,-73.864542,11421
382,415,el-cafetal-bakery-richmond-hill,1303.1590503183186,S72aQ5-X586iZ3KyEhG_WQ,https://s3-media2.fl.yelpcdn.com/bphoto/_kv1aWCkccdDpyHNfvJnnQ/o.jpg,False,"{'address1': '10225 Jamaica Ave', 'address2': '', 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['10225 Jamaica Ave', 'Richmond Hill, NY 11418']}",el cafetal bakery,$,3.0,16,[],https://www.yelp.com/biz/el-cafetal-bakery-richmond-hill?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bakeries,40.6953699,-73.84444,11418
383,416,la-gitana-panaderia-bakery-woodhaven,919.6420369992613,1zFdU6escrEs__olCLSQwg,https://s3-media3.fl.yelpcdn.com/bphoto/barMWbnJ2ULX0AXM_noENg/o.jpg,False,"{'address1': '90-12 Jamaica Ave', 'address2': '', 'address3': '', 'city': 'Woodhaven', 'zip_code': '11421', 'country': 'US', 'state': 'NY', 'display_address': ['90-12 Jamaica Ave', 'Woodhaven, NY 11421']}",la gitana panaderia  bakery,$,3.0,15,[],https://www.yelp.com/biz/la-gitana-panaderia-bakery-woodhaven?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,spanish,40.69269,-73.85419,11421
384,417,m2-lounge-and-billiards-queens,2317.8028553074864,4aplTokXBNxLTmYP3P0eeQ,https://s3-media2.fl.yelpcdn.com/bphoto/0S_6cY8TdVcYR3lUoR2k2g/o.jpg,False,"{'address1': '8750 Lefferts Blvd', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['8750 Lefferts Blvd', 'Queens, NY 11418']}",m2 lounge & billiards,,4.0,17,[],https://www.yelp.com/biz/m2-lounge-and-billiards-queens?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,lounges,40.6986387335857,-73.8305683290146,11418
385,418,antojitos-ecuatorianos-brooklyn-2,1602.0329183286678,MpnQpJnV2XjGKXMEmytDTg,https://s3-media1.fl.yelpcdn.com/bphoto/OL002WNkRc-VFsYnwIQ01w/o.jpg,False,"{'address1': '3398 Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11208', 'country': 'US', 'state': 'NY', 'display_address': ['3398 Fulton St', 'Brooklyn, NY 11208']}",antojitos ecuatorianos,$,4.0,10,[],https://www.yelp.com/biz/antojitos-ecuatorianos-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,latin,40.684019,-73.870099,11208
386,419,sunrise-restaurant-ozone-park,540.2804021307137,gAyoxWC4GleDVBp17OQ9qA,,False,"{'address1': '9607 101st Ave', 'address2': '', 'address3': '', 'city': 'Ozone Park', 'zip_code': '11416', 'country': 'US', 'state': 'NY', 'display_address': ['9607 101st Ave', 'Ozone Park, NY 11416']}",sunrise restaurant,$,4.5,3,[],https://www.yelp.com/biz/sunrise-restaurant-ozone-park?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,newamerican,40.684894,-73.84471,11416
387,420,long-hing-kitchen-ozone-park,1292.930152232746,cs_I8J88OVUamlN53sUOwA,https://s3-media1.fl.yelpcdn.com/bphoto/cVrM_m_csQDrzmjiuDQIwg/o.jpg,False,"{'address1': '10422 Liberty Ave', 'address2': '', 'address3': '', 'city': 'Ozone Park', 'zip_code': '11417', 'country': 'US', 'state': 'NY', 'display_address': ['10422 Liberty Ave', 'Ozone Park, NY 11417']}",long hing kitchen,$,3.5,13,"['pickup', 'delivery']",https://www.yelp.com/biz/long-hing-kitchen-ozone-park?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,40.682126,-73.836169,11417
388,421,gt-rice-bowl-s-richmond-hill,1929.1891129937173,zTSuZJtVCy51J3hQ4T3lqQ,https://s3-media3.fl.yelpcdn.com/bphoto/MdU1sIRSOJVz49jdv6Dc_A/o.jpg,False,"{'address1': '114-09 Liberty Ave', 'address2': '', 'address3': '', 'city': 'S Richmond Hill', 'zip_code': '11419', 'country': 'US', 'state': 'NY', 'display_address': ['114-09 Liberty Ave', 'S Richmond Hill, NY 11419']}",gt rice bowl,$$,3.5,24,[],https://www.yelp.com/biz/gt-rice-bowl-s-richmond-hill?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,newamerican,40.6858863830566,-73.8282928466797,11419
389,422,lefferts-playground-ozone-park,1113.7617424079208,QKTud6F4oHXHZ3RAbegN-A,https://s3-media2.fl.yelpcdn.com/bphoto/VBtW7oWiMOydy3Tkr_EKkg/o.jpg,False,"{'address1': 'N Conduit Ave Between Lefferts Blvd122nd St', 'address2': '', 'address3': '', 'city': 'Ozone Park', 'zip_code': '11417', 'country': 'US', 'state': 'NY', 'display_address': ['N Conduit Ave Between Lefferts Blvd122nd St', 'Ozone Park, NY 11417']}",lefferts playground,,4.5,4,[],https://www.yelp.com/biz/lefferts-playground-ozone-park?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,parks,40.6740760803223,-73.8467559814453,11417
390,423,dunkin-donuts-queens-29,1161.4444025694381,efZb0BLh3E6U47pQ-kkf8A,,False,"{'address1': '84-13 Jamaica Ave', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11421', 'country': 'US', 'state': 'NY', 'display_address': ['84-13 Jamaica Ave', 'Queens, NY 11421']}",dunkin donuts,,5.0,4,[],https://www.yelp.com/biz/dunkin-donuts-queens-29?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,coffee,40.6925358,-73.8603847,11421
391,424,double-happy-woodhaven-2,1044.9315713609374,sDaPycSxgCABsIeAdzn-yw,https://s3-media4.fl.yelpcdn.com/bphoto/nMy8e2ODQccWgwnucYL98w/o.jpg,False,"{'address1': '8518 Jamaica Ave', 'address2': '', 'address3': '', 'city': 'Woodhaven', 'zip_code': '11421', 'country': 'US', 'state': 'NY', 'display_address': ['8518 Jamaica Ave', 'Woodhaven, NY 11421']}",double happy,$,3.0,12,[],https://www.yelp.com/biz/double-happy-woodhaven-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,40.6923332214355,-73.8583450317383,11421
392,425,m-and-o-bagels-jamaica,1244.8638459854974,6yxptRwmmGd0rpKLW7TZig,https://s3-media1.fl.yelpcdn.com/bphoto/Tf_Hhh5d8VTnkFQYEGrLaA/o.jpg,False,"{'address1': '101-09 Jamaica Ave', 'address2': '', 'address3': '', 'city': 'Jamaica', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['101-09 Jamaica Ave', 'Jamaica, NY 11418']}",m & o bagels,$,3.0,17,[],https://www.yelp.com/biz/m-and-o-bagels-jamaica?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bagels,40.695326,-73.846096,11418
393,426,greenwood-quality-bakery-south-richmond-hill,1705.0429989694214,US0af_GQmHisTlEu-LGETA,https://s3-media1.fl.yelpcdn.com/bphoto/GjyDsNCPaUoGtfE7zK3XYA/o.jpg,False,"{'address1': '11102 Liberty Ave', 'address2': '', 'address3': '', 'city': 'South Richmond Hill', 'zip_code': '11419', 'country': 'US', 'state': 'NY', 'display_address': ['11102 Liberty Ave', 'South Richmond Hill, NY 11419']}",greenwood quality bakery,$$,2.5,34,[],https://www.yelp.com/biz/greenwood-quality-bakery-south-richmond-hill?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bakeries,40.684555,-73.830863,11419
394,427,golden-kitchen-queens,1290.756470388121,0jksmaH2Fiy3VTricU7g9A,https://s3-media4.fl.yelpcdn.com/bphoto/RqYu6hWziAGDFO7jJWP0kw/o.jpg,False,"{'address1': '7909 Jamaica Ave', 'address2': None, 'address3': '', 'city': 'Queens', 'zip_code': '11421', 'country': 'US', 'state': 'NY', 'display_address': ['7909 Jamaica Ave', 'Queens, NY 11421']}",golden kitchen,$,4.5,5,"['pickup', 'delivery']",https://www.yelp.com/biz/golden-kitchen-queens?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,40.69224,-73.86299,11421
395,428,azteca-maya-brooklyn,1824.0302979195149,d8QeS1gUQR06daD4UOR-CA,https://s3-media3.fl.yelpcdn.com/bphoto/HiGRqqdLUGtucQNl43oxvw/o.jpg,False,"{'address1': '430 Ridgewood Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11208', 'country': 'US', 'state': 'NY', 'display_address': ['430 Ridgewood Ave', 'Brooklyn, NY 11208']}",azteca maya,$,4.5,7,[],https://www.yelp.com/biz/azteca-maya-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,latin,40.6852359647161,-73.8727523634613,11208
396,429,new-thriving-restaurant-ozone-park,1416.2656758997514,g10Gvfrp2iz_7RnnlTVy5w,https://s3-media1.fl.yelpcdn.com/bphoto/5l0ELmNW97TV_wru6_p85Q/o.jpg,False,"{'address1': '107-02 Liberty Ave', 'address2': '', 'address3': '', 'city': 'Ozone Park', 'zip_code': '11417', 'country': 'US', 'state': 'NY', 'display_address': ['107-02 Liberty Ave', 'Ozone Park, NY 11417']}",new thriving restaurant,,3.5,11,[],https://www.yelp.com/biz/new-thriving-restaurant-ozone-park?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bars,40.6832345235979,-73.834458950236,11417
397,430,nyc-fried-chicken-new-york,1726.7992542998416,iP973npkNylblbj9t9GKlA,https://s3-media2.fl.yelpcdn.com/bphoto/yrZI5mmSZ-oXDnkjk1heeg/o.jpg,False,"{'address1': '3367 Fulton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11208', 'country': 'US', 'state': 'NY', 'display_address': ['3367 Fulton St', 'New York, NY 11208']}",nyc fried chicken,$,4.0,10,['pickup'],https://www.yelp.com/biz/nyc-fried-chicken-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,newamerican,40.6838871193909,-73.8715711679296,11208
398,431,friend-restaurant-richmond-hill,1553.9908651895496,yxNl-s1wpguz-7BnQ-EbTA,https://s3-media4.fl.yelpcdn.com/bphoto/aii60vqXFIlWMmOQNG6rZQ/o.jpg,False,"{'address1': '110-15 101st Ave', 'address2': '', 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11419', 'country': 'US', 'state': 'NY', 'display_address': ['110-15 101st Ave', 'Richmond Hill, NY 11419']}",friend restaurant,$$$,3.5,10,[],https://www.yelp.com/biz/friend-restaurant-richmond-hill?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,40.6879992,-73.8333652,11419
399,432,joes-pasta-and-pizza-restaurant-woodhaven-2,1040.975586783802,pXk1sIHKmm1XAG60tFvZcg,https://s3-media4.fl.yelpcdn.com/bphoto/FHGjkxMfUOus63kfJ8YAvA/o.jpg,False,"{'address1': '9508 Jamaica Ave', 'address2': '', 'address3': '', 'city': 'Woodhaven', 'zip_code': '11421', 'country': 'US', 'state': 'NY', 'display_address': ['9508 Jamaica Ave', 'Woodhaven, NY 11421']}",joe's pasta & pizza restaurant,$$$,4.0,5,"['pickup', 'delivery']",https://www.yelp.com/biz/joes-pasta-and-pizza-restaurant-woodhaven-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pizza,40.6941,-73.85,11421
400,433,the-quiet-man-ozone-park,533.5561105149227,gUYh5p3pU17S8kuXYD0CBg,https://s3-media2.fl.yelpcdn.com/bphoto/ZbeLAvp6e25RJeeMpuIbXw/o.jpg,False,"{'address1': '9603 101st Ave', 'address2': '', 'address3': '', 'city': 'Ozone Park', 'zip_code': '11416', 'country': 'US', 'state': 'NY', 'display_address': ['9603 101st Ave', 'Ozone Park, NY 11416']}",the quiet man,$,4.5,3,[],https://www.yelp.com/biz/the-quiet-man-ozone-park?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bars,40.68483,-73.84479,11416
401,434,doña-marìa-woodhaven,1027.4471865640212,zvjtv3X3zjdRPhFitVeLoQ,https://s3-media2.fl.yelpcdn.com/bphoto/L6VgHE6mRM-HtLFAKNMQNw/o.jpg,False,"{'address1': '9303 Jamaica Ave', 'address2': '', 'address3': '', 'city': 'Woodhaven', 'zip_code': '11421', 'country': 'US', 'state': 'NY', 'display_address': ['9303 Jamaica Ave', 'Woodhaven, NY 11421']}",doña marìa,$$,2.5,23,[],https://www.yelp.com/biz/do%C3%B1a-mar%C3%ACa-woodhaven?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,colombian,40.6939382,-73.8518126,11421
402,435,tonys-pizza-richmond-hill,1657.0162172288067,zpBPFg9_BNLI3tXS9AWLYg,https://s3-media1.fl.yelpcdn.com/bphoto/CriOCbBDi4_D8WnOA1rDFQ/o.jpg,False,"{'address1': '109-18 Jamaica Ave', 'address2': '', 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['109-18 Jamaica Ave', 'Richmond Hill, NY 11418']}",tony's pizza,$,4.0,8,"['pickup', 'delivery']",https://www.yelp.com/biz/tonys-pizza-richmond-hill?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pizza,40.69599,-73.8381,11418
403,436,la-negra-restaurant-richmond-hill,1267.3947244911844,as8z87xsxCwvRl-BN4QRTQ,https://s3-media4.fl.yelpcdn.com/bphoto/UTf2rQ0-I8yKjKK9Ff4q5w/o.jpg,False,"{'address1': '102-03 Jamaica Ave', 'address2': '', 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['102-03 Jamaica Ave', 'Richmond Hill, NY 11418']}",la negra restaurant,$$,3.5,7,[],https://www.yelp.com/biz/la-negra-restaurant-richmond-hill?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,dominican,40.6952714978705,-73.845188761814,11418
404,437,oaxaquita-la-bella-woodhaven,927.0982911779131,bDJbAgx0BryEphz-TYycTw,https://s3-media4.fl.yelpcdn.com/bphoto/bS4cEEWXrRX4OnbTMW7_XA/o.jpg,False,"{'address1': '90-06 Jamaica Ave', 'address2': '', 'address3': '', 'city': 'Woodhaven', 'zip_code': '11421', 'country': 'US', 'state': 'NY', 'display_address': ['90-06 Jamaica Ave', 'Woodhaven, NY 11421']}",oaxaquita la bella,$,3.0,13,"['pickup', 'delivery']",https://www.yelp.com/biz/oaxaquita-la-bella-woodhaven?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mexican,40.6927557609923,-73.8544204851584,11421
405,438,daves-brooklyn,2060.2031885748515,1bepUpE6_qUxWIsE0V4C9Q,https://s3-media1.fl.yelpcdn.com/bphoto/XZ3YJfZMpD4fwyGnmKMGLQ/o.jpg,False,"{'address1': '507 Pine St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11208', 'country': 'US', 'state': 'NY', 'display_address': ['507 Pine St', 'Brooklyn, NY 11208']}",dave's,$,3.0,18,[],https://www.yelp.com/biz/daves-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,caribbean,40.673171,-73.870111,11208
406,439,el-gran-canario-2-richmond-hill,1850.5205607761852,cnXZiXFsk7lmlKD2JT3Pdg,https://s3-media1.fl.yelpcdn.com/bphoto/7k88InylzrkKdOmSCFqz6g/o.jpg,False,"{'address1': '111-17 Jamaica Ave', 'address2': '', 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['111-17 Jamaica Ave', 'Richmond Hill, NY 11418']}",el gran canario 2,$$,2.5,35,"['pickup', 'delivery']",https://www.yelp.com/biz/el-gran-canario-2-richmond-hill?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,latin,40.697436,-73.836843,11418
407,440,china-fun-1-chinese-restaurant-ozone-park-2,466.99876478894953,C-ZtogdE98FQGUoDsn8kXA,,False,"{'address1': '9504 101st Ave', 'address2': '', 'address3': '', 'city': 'Ozone Park', 'zip_code': '11416', 'country': 'US', 'state': 'NY', 'display_address': ['9504 101st Ave', 'Ozone Park, NY 11416']}",china fun 1 chinese restaurant,$$,3.0,8,[],https://www.yelp.com/biz/china-fun-1-chinese-restaurant-ozone-park-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,40.6841965,-73.845665,11416
408,441,la-flor-del-paraiso-francy-restaurant-woodhaven-2,1201.4952188235507,a-vT2nxvofnbxNzY3RWJPg,https://s3-media2.fl.yelpcdn.com/bphoto/J7wG24afs24B3T__4Eo6yA/o.jpg,False,"{'address1': '80-29 Jamaica Ave', 'address2': '', 'address3': '', 'city': 'Woodhaven', 'zip_code': '11421', 'country': 'US', 'state': 'NY', 'display_address': ['80-29 Jamaica Ave', 'Woodhaven, NY 11421']}",la flor del paraiso francy restaurant,$,3.5,9,"['pickup', 'delivery']",https://www.yelp.com/biz/la-flor-del-paraiso-francy-restaurant-woodhaven-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,spanish,40.692455,-73.861359,11421
409,442,dunkin-donuts-jamaica-35,652.3726838137839,-jJCZej7spuNyQ9rqUHusg,https://s3-media2.fl.yelpcdn.com/bphoto/hIuqgoTDmUK44W6iV6MAgw/o.jpg,False,"{'address1': '9405 Rockaway Blvd', 'address2': '', 'address3': '', 'city': 'Jamaica', 'zip_code': '11417', 'country': 'US', 'state': 'NY', 'display_address': ['9405 Rockaway Blvd', 'Jamaica, NY 11417']}",dunkin' donuts,$,2.0,18,[],https://www.yelp.com/biz/dunkin-donuts-jamaica-35?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,donuts,40.6808604,-73.8448719,11417
410,443,104-deli-ozone-park,79.72525466757614,CIXg41E9F_UGI06ZTNy4aw,https://s3-media3.fl.yelpcdn.com/bphoto/PwhDGHrA_2pW85VqliUiig/o.jpg,False,"{'address1': '104 Th Ave', 'address2': '', 'address3': 'Atlantic Ave', 'city': 'Ozone Park', 'zip_code': '11416', 'country': 'US', 'state': 'NY', 'display_address': ['104 Th Ave', 'Atlantic Ave', 'Ozone Park, NY 11416']}",104 deli,$,4.5,2,[],https://www.yelp.com/biz/104-deli-ozone-park?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,delis,40.6855063836649,-73.8512955978513,11416
